Trade Date,Stock Code,Cumulative Return,Market Value,区间,Excess Return,Industry Name,Year,t
20230705,002378.SZ,0.0334328358208955,764101.6356,4.0,0.0405867005757889,有色金属,2023,5
20230705,300102.SZ,-0.0287750791974656,651567.5523,3.0,-0.0216212144425722,电子,2023,5
20230705,300124.SZ,0.036918286213645,18761084.0658,5.0,0.0440721509685384,电气设备,2023,5
20230705,300552.SZ,0.0906385900663766,494895.0861,3.0,0.09779245482127,计算机,2023,5
20230705,300835.SZ,0.0760517799352755,443793.466,2.0,0.083205644690169,有色金属,2023,5
20230705,600206.SH,0.0182224514354478,1235967.8647,4.0,0.0253763161903413,有色金属,2023,5
20230705,688311.SH,-0.0648894668400522,886329.792,4.0,-0.0577356020851588,国防军工,2023,5
20230706,300177.SZ,0.0881695114773393,549196.7707,3.0,0.0979132113037064,计算机,2023,5
20230707,000537.SZ,0.0671540081774253,2499502.8062,5.0,0.0600602509390175,房地产,2023,5
20230712,600426.SH,0.0305563202282339,7134355.1966,5.0,0.0362868093196712,化工,2023,5
20230712,600875.SH,0.0037502038154249,6171578.3843,5.0,0.0094806929068621,电气设备,2023,5
20230712,300322.SZ,-0.0897724431107778,428952.4593,2.0,-0.0840419540193405,电子,2023,5
20230712,002383.SZ,-0.0832666132906323,590807.5234,3.0,-0.077536124199195,计算机,2023,5
20230712,000932.SZ,0.0421393841166937,3516493.942,5.0,0.0478698732081309,钢铁,2023,5
20230712,000581.SZ,0.0051464766429136,1844746.8191,5.0,0.0108769657343509,汽车,2023,5
20230713,603161.SH,-0.0576587070471753,213706.8,1.0,-0.0605286943718231,汽车,2023,5
20230719,301076.SZ,-0.0168481078278902,308059.96,2.0,-0.0238860230644025,化工,2023,5
20230721,300106.SZ,0.0239567233384854,188931.0851,1.0,0.0134976543605056,农林牧渔,2023,5
20230721,300410.SZ,-0.1012185534591195,381993.2302,2.0,-0.1116776224370993,机械设备,2023,5
20230726,600802.SH,0.0972938744006839,261201.588,1.0,0.0844668842663389,建筑材料,2023,5
20230726,600622.SH,0.0734803583735355,482898.6994,3.0,0.0606533682391905,房地产,2023,5
20230726,600606.SH,0.0555612748012659,4427078.7689,5.0,0.0427342846669209,房地产,2023,5
20230726,600533.SH,0.0525219827823288,386400.0,2.0,0.0396949926479839,房地产,2023,5
20230726,600369.SH,0.2410324608118956,2638108.3222,5.0,0.2282054706775507,非银金融,2023,5
20230726,600340.SH,0.0901177235175139,1048877.0517,4.0,0.0772907333831689,房地产,2023,5
20230726,300762.SZ,0.1005260818140334,841742.7203,4.0,0.0876990916796884,国防军工,2023,5
20230726,002314.SZ,0.0446065149939471,1018126.2249,4.0,0.0317795248596022,房地产,2023,5
20230726,002244.SZ,0.1149395482825201,3086552.3389,5.0,0.1021125581481752,房地产,2023,5
20230726,000863.SZ,0.0585036272693968,472279.824,3.0,0.0456766371350518,房地产,2023,5
20230726,000006.SZ,0.0472412515522704,664197.5626,3.0,0.0344142614179254,房地产,2023,5
20230727,600022.SH,0.0326713523792603,1636923.9818,5.0,0.0205966534933501,钢铁,2023,5
20230728,000572.SZ,0.241211274601482,848632.3958,4.0,0.220257773540563,汽车,2023,5
20230728,000776.SZ,0.0947127592795897,12231845.7007,5.0,0.0737592582186708,非银金融,2023,5
20230728,000981.SZ,-0.0596519492844741,1769552.3472,5.0,-0.0806054503453931,房地产,2023,5
20230728,002080.SZ,0.0935761623866631,3779134.3112,5.0,0.0726226613257441,化工,2023,5
20230728,002662.SZ,-0.0550838780138018,552000.0,3.0,-0.0760373790747208,汽车,2023,5
20230802,600361.SH,0.0839506172839505,2450202.345,5.0,0.0900504316802258,商业贸易,2023,5
20230802,000758.SZ,-0.0039165994701069,1040358.4622,4.0,0.0021832149261683,有色金属,2023,5
20230802,600284.SH,-0.0145268943855515,685000.736,3.0,-0.0084270799892762,建筑装饰,2023,5
20230803,002702.SZ,0.0156929019797198,302878.8,2.0,0.0231824249241888,食品饮料,2023,5
20230804,002693.SZ,0.0698856416772553,292161.2944,1.0,0.0799509633398187,医药生物,2023,5
20230804,600226.SH,0.0035975844789926,878476.605,4.0,0.013662906141556,传媒,2023,5
20230804,600613.SH,0.169352571910428,428325.4457,2.0,0.1794178935729915,医药生物,2023,5
20230804,600705.SH,-0.0072482526533781,3847653.9,5.0,0.0028170690091853,非银金融,2023,5
20230809,002907.SZ,0.1705989110707801,746662.2094,4.0,0.2017532280099141,医药生物,2023,5
20230810,000705.SZ,0.0517204982056156,280663.5602,1.0,0.0857916424644531,医药生物,2023,5
20230810,300099.SZ,-0.0609506248719524,491755.9251,3.0,-0.0268794806131149,机械设备,2023,5
20230811,001299.SZ,0.045871559633027,359777.8588,2.0,0.0751098106903402,,2023,5
20230811,003023.SZ,-0.0529394756964622,230382.0792,1.0,-0.023701224639149,家用电器,2023,5
20230816,603610.SH,-0.0062901306790766,460300.1983,3.0,0.0154458033843321,轻工制造,2023,5
20230816,002999.SZ,0.0293483168208759,296843.568,2.0,0.0510842508842847,化工,2023,5
20230816,300086.SZ,-0.0870562797147628,302400.0,2.0,-0.065320345651354,医药生物,2023,5
20230818,601022.SH,-0.0192471038982161,1570360.0008,5.0,0.0134029326007647,,2023,5
20230823,002178.SZ,-0.0477335942005707,328302.5335,2.0,-0.0539369078096751,建筑装饰,2023,5
20230823,003007.SZ,0.1970700347988696,312312.0,2.0,0.1908667211897652,计算机,2023,5
20230824,002778.SZ,-0.0528308485987847,193991.3815,1.0,-0.0792980529106366,化工,2023,5
20230824,603956.SH,0.0012283575105289,453524.3438,3.0,-0.0252388468013229,机械设备,2023,5
20230825,002048.SZ,0.0250347334496443,1153573.3348,4.0,0.0093854832846116,汽车,2023,5
20230825,600097.SH,-0.1225962671442711,253465.2601,1.0,-0.1382455173093039,农林牧渔,2023,5
20230830,300049.SZ,0.0740445180062132,700773.4584,3.0,0.0657644043390979,医药生物,2023,5
20230906,001287.SZ,-0.0251958934791671,2247784.4869,5.0,-0.0176465404036139,,2023,5
20230907,603324.SH,-0.0734460907765661,486525.023,3.0,-0.0562288193129787,机械设备,2023,5
20230907,300213.SZ,0.0093316988180329,389479.378,2.0,0.0265489702816204,通信,2023,5
20230908,002642.SZ,0.0763797057808535,514709.4835,3.0,0.0814104909728442,计算机,2023,5
20230913,300786.SZ,-0.0879054466255779,,,-0.0722318186688671,机械设备,2023,5
20230913,600839.SH,-0.0130720201519026,,,0.0026016078048081,家用电器,2023,5
20230915,002547.SZ,0.1322339437927251,,,0.1493630862595377,电子,2023,5
20230920,600877.SH,-0.0521553196717873,1765593.1744,5.0,-0.0462488901075531,汽车,2023,5
20230921,300504.SZ,0.0379345310834349,547187.791,3.0,0.0344608233651131,通信,2023,5
20230927,002236.SZ,0.0048543346592255,7541039.5181,5.0,0.0037313177771438,电子,2023,5
20230927,002347.SZ,-0.0294153408718913,278595.6564,1.0,-0.030538357753973,机械设备,2023,5
20230927,600529.SH,0.0620126380637826,1863428.4293,5.0,0.0608896211817009,医药生物,2023,5
20230928,002864.SZ,0.0256462565951707,387809.8082,2.0,0.0200172354570096,医药生物,2023,5
20231011,002514.SZ,0.0288836519367419,794917.8275,4.0,0.0334655586809562,机械设备,2023,5
20231011,300571.SZ,0.0310845256681384,537183.9319,3.0,0.0356664324123527,通信,2023,5
20231011,000676.SZ,-0.0128213073145008,913978.992,4.0,-0.0082394005702864,传媒,2023,5
20231011,300493.SZ,0.0299543606192269,446069.4471,3.0,0.0345362673634412,电子,2023,5
20231012,000509.SZ,-0.0511517206270563,,,-0.0324770612647801,医药生物,2023,5
20231012,002308.SZ,-0.0223066662663676,,,-0.0036320069040914,计算机,2023,5
20231012,600863.SH,-0.0253517636331555,,,-0.0066771042708793,公用事业,2023,5
20231018,600071.SH,-0.0412775375209544,585110.5413,3.0,0.0009312531513132,电子,2023,5
20231018,000925.SZ,-0.0374055176847814,458970.6512,3.0,0.0048032729874862,机械设备,2023,5
20231018,300052.SZ,-0.0497118786988877,536810.3555,3.0,-0.00750308802662,传媒,2023,5
20231018,300240.SZ,0.0204404924098902,263503.012,1.0,0.0626492830821578,交通运输,2023,5
20231018,300352.SZ,-0.0330097263317705,766956.942,4.0,0.0091990643404971,计算机,2023,5
20231019,000998.SZ,-0.01211407772887,2155880.3778,5.0,0.0105782401592432,农林牧渔,2023,5
20231025,002783.SZ,0.0414377624922295,364243.3545,2.0,0.0090557656035394,化工,2023,5
20231026,600071.SH,0.0135130643852527,600033.9575,3.0,-0.0099533664804623,电子,2023,5
20231026,001260.SZ,-0.0847727712559861,262890.0,1.0,-0.1082392021217012,,2023,5
20231101,300790.SZ,0.0746657072614978,529828.2646,3.0,0.0550716369625416,电子,2023,5
20231102,300539.SZ,0.0893118085032356,308466.1337,2.0,0.0690883490736788,化工,2023,5
20231102,600335.SH,0.1519321199044052,1320781.415,4.0,0.1317086604748485,汽车,2023,5
20231108,002181.SZ,0.1348555869265277,594461.7851,3.0,0.1353614410554845,传媒,2023,5
20231108,002712.SZ,-0.0188420358304828,412561.3581,2.0,-0.018336181701526,传媒,2023,5
20231108,300383.SZ,0.0293836472358912,1910841.1964,5.0,0.029889501364848,通信,2023,5
20231108,600637.SH,0.0052216480826761,2663310.1568,5.0,0.0057275022116328,传媒,2023,5
20231109,002582.SZ,0.022892644083488,375898.2214,2.0,0.017448349038962,食品饮料,2023,5
20231109,600206.SH,0.0176376780970235,1142000.4449,4.0,0.0121933830524976,有色金属,2023,5
20231109,601928.SH,-0.1125883794929387,2784120.6,5.0,-0.1180326745374646,传媒,2023,5
20231110,601133.SH,-0.0441515122357998,791587.5,4.0,-0.0435723144032798,,2023,5
20231110,000572.SZ,0.2331877434857772,807516.4852,4.0,0.2337669413182972,汽车,2023,5
20231115,000920.SZ,-0.0133765195810374,464586.559,3.0,-0.0169206288942386,公用事业,2023,5
20231115,002093.SZ,0.0543477615984144,848315.0,4.0,0.0508036522852133,通信,2023,5
20231115,300421.SZ,0.0709081869536449,299029.0022,1.0,0.0673640776404438,机械设备,2023,5
20231115,300830.SZ,-0.0270012901640351,419802.0,2.0,-0.0305453994772363,计算机,2023,5
20231115,600817.SH,-0.0207513766640109,579955.5039,3.0,-0.024295485977212,综合,2023,5
20231115,600993.SH,0.0541427307606916,1084962.6436,4.0,0.0505986214474905,医药生物,2023,5
20231115,603636.SH,0.0764141216678266,884417.9863,4.0,0.0728700123546255,计算机,2023,5
20231115,688018.SH,-0.047378557027794,944916.6119,4.0,-0.0509226663409951,电子,2023,5
20231115,688228.SH,0.2058765754695004,309908.7216,2.0,0.2023324661562993,计算机,2023,5
20231116,603860.SH,0.0334040636775505,191838.36,1.0,0.0468158544674364,建筑装饰,2023,5
20231116,301428.SZ,0.1613630669005263,428608.0014,2.0,0.1747748576904122,,2023,5
20231117,688121.SH,0.0220347059524286,543349.3342,3.0,0.0192814874125939,机械设备,2023,5
20231117,000836.SZ,0.0659736036394453,383080.306,2.0,0.0632203850996107,通信,2023,5
20231117,301231.SZ,-0.0505071510988274,254803.6,1.0,-0.0532603696386621,,2023,5
20231122,000882.SZ,-0.0110498274050726,498198.0544,3.0,0.0015434367756362,商业贸易,2023,5
20231122,002336.SZ,-0.0052647279798474,676280.0,3.0,0.0073285362008614,商业贸易,2023,5
20231122,002878.SZ,-0.0213466494503923,403939.2222,2.0,-0.0087533852696833,传媒,2023,5
20231122,300288.SZ,-0.0933062762719234,702580.1748,3.0,-0.0807130120912145,计算机,2023,5
20231122,600318.SH,-0.0043150433992049,363011.1635,2.0,0.0082782207815039,非银金融,2023,5
20231122,600831.SH,-0.0174881892850842,447624.2232,2.0,-0.0048949251043752,传媒,2023,5
20231122,600959.SH,0.0,1670239.7071,5.0,0.0125932641807089,传媒,2023,5
20231122,601116.SH,-0.0302534486215217,718554.0608,3.0,-0.0176601844408128,商业贸易,2023,5
20231123,603379.SH,0.0578785542349933,1898589.8051,5.0,0.0666763118020015,化工,2023,5
20231123,603029.SH,0.0512326917788406,276174.392,1.0,0.0600304493458487,机械设备,2023,5
20231123,600479.SH,-0.0017435147232688,504406.5296,3.0,0.0070542428437393,医药生物,2023,5
20231124,300434.SZ,-0.0749224390385338,526284.4723,3.0,-0.0578833676967432,医药生物,2023,5
20231124,300730.SZ,-0.005671418346328,348273.7229,2.0,0.0113676529954624,计算机,2023,5
20231129,600405.SH,0.0264089570296617,329198.8916,2.0,0.0545221420451473,电气设备,2023,5
20231129,600822.SH,0.0112159110318259,632365.4654,3.0,0.0393290960473116,商业贸易,2023,5
20231130,300222.SZ,-0.034973762586867,626534.5139,3.0,-0.0169807890937381,机械设备,2023,5
20231201,300592.SZ,0.0317399192801863,809691.7388,4.0,0.0503650148328923,建筑装饰,2023,5
20231206,600573.SH,0.0164805698413135,279750.0,1.0,0.0047161667162827,食品饮料,2023,5
20231207,002445.SZ,0.0555555555555555,583567.0728,3.0,0.0591949797348723,传媒,2023,5
20231213,603040.SH,-0.0351934131586213,339796.3584,2.0,-0.0064540396954535,汽车,2023,5
20231214,000701.SZ,0.0666618751572212,462470.8653,3.0,0.0958259452848024,电子,2023,5
20231214,601177.SH,-0.0119158229484955,389658.44,2.0,0.0172482471790856,机械设备,2023,5
20231215,002187.SZ,-0.0650283488121326,495643.4081,3.0,-0.0479380765504802,商业贸易,2023,5
20231215,000701.SZ,0.035655243671431,476214.4275,3.0,0.0527455159330834,电子,2023,5
20231221,000993.SZ,-0.0049807066035411,473521.8045,3.0,-0.0032191689302962,公用事业,2023,5
20180104,000856.SZ,-0.0685661338892748,,,-0.0726888774825927,,2018,10
20180104,000856.SZ,-0.1716469770674079,,,-0.1674301070979833,,2018,20
20180117,601000.SH,0.0159867695700113,,,0.0185427645595736,,2018,10
20180117,601000.SH,-0.0297684674751924,,,0.0607416148589616,,2018,20
20180125,603103.SH,-0.0711334120425026,,,0.0285653113925683,,2018,10
20180125,603103.SH,-0.0168240850059026,,,0.0610870673856371,,2018,20
20180125,603813.SH,-0.1961082395865002,,,-0.0964095161514292,,2018,10
20180125,603813.SH,-0.1462450592885376,,,-0.0683339068969978,,2018,20
20180131,600694.SH,-0.0755007704160247,,,0.0126787032213665,,2018,10
20180131,600694.SH,-0.0739599383667184,,,-0.0340406320610153,,2018,20
20180314,002472.SZ,-0.0676050753370341,,,-0.0294001581040349,,2018,10
20180314,002472.SZ,-0.0745440126883425,,,-0.038053572731333,,2018,20
20180315,000795.SZ,-0.1208830980817954,,,-0.0774654304389993,,2018,10
20180315,000795.SZ,-0.1194353963083607,,,-0.0853657322135824,,2018,20
20180322,002870.SZ,-0.0189285714285715,,,0.0118256636986624,,2018,10
20180322,002870.SZ,-0.138928571428571,,,-0.0833245270164481,,2018,20
20180404,002900.SZ,0.0233016081391532,,,0.0362973359810675,,2018,10
20180404,002900.SZ,0.1056777157860184,,,0.1160329233151741,,2018,20
20180404,300629.SZ,-0.0525793650793648,,,-0.0395836372374506,,2018,10
20180404,300629.SZ,-0.1017857142857139,,,-0.0914305067565582,,2018,20
20180411,603106.SH,-0.0423538230884557,,,-0.022127117789502,,2018,10
20180411,603106.SH,-0.0577211394302852,,,-0.0520730562169173,,2018,20
20180411,603607.SH,-0.058838071693449,,,-0.0386113663944953,,2018,10
20180411,603607.SH,-0.0333745364647716,,,-0.0277264532514037,,2018,20
20180412,002155.SZ,-0.0740452065471551,,,-0.0493739056234516,,2018,10
20180412,002155.SZ,-0.0872954014029618,,,-0.0702392825427561,,2018,20
20180413,600055.SH,-0.0547895335608646,,,-0.0191956361945925,,2018,10
20180413,600055.SH,-0.0475995449374292,,,-0.0399814384544239,,2018,20
20180413,600667.SH,0.0582624387728794,,,0.0938563361391515,,2018,10
20180413,600667.SH,-0.0162412993039446,,,-0.0086231928209393,,2018,20
20180418,002023.SZ,0.1337667093938839,,,0.1279801561001805,,2018,10
20180418,002023.SZ,0.2610327778795089,,,0.240071552258656,,2018,20
20180418,300570.SZ,-0.0058062813407229,,,-0.0115928346344262,,2018,10
20180418,300570.SZ,-0.048825547637899,,,-0.0697867732587519,,2018,20
20180419,000021.SZ,-0.0499999999999999,,,-0.0442005749947633,,2018,10
20180419,000021.SZ,-0.1084365325077397,,,-0.1275395143688135,,2018,20
20180419,600438.SH,0.1095689655172418,,,0.1153683905224783,,2018,10
20180419,600438.SH,0.0920689655172419,,,0.0729659836561682,,2018,20
20180427,600323.SH,0.1002909796314253,,,0.0712826699506103,,2018,10
20180427,600323.SH,0.0649854510184282,,,0.0504710929676002,,2018,20
20180509,603002.SH,0.0129107981220655,,,0.0039162413444759,,2018,10
20180509,603002.SH,-0.0985915492957749,,,-0.0728759867090002,,2018,20
20180511,300067.SZ,0.1173649671882892,,,0.1289672956476591,,2018,10
20180511,300067.SZ,0.0088339222614843,,,0.0426121423233091,,2018,20
20180516,600993.SH,0.0025153842698648,,,0.0313487108007635,,2018,10
20180516,600993.SH,-0.043300543502672,,,-0.0023542972308502,,2018,20
20180523,002437.SZ,0.0543522267206477,,,0.0887529270328647,,2018,10
20180523,002437.SZ,-0.0095141700404858,,,0.1036997812506926,,2018,20
20180601,002433.SZ,-0.0489145369607034,,,-0.0280752508443603,,2018,10
20180601,002433.SZ,-0.1500412201154162,,,-0.0605497768153391,,2018,20
20180614,300689.SZ,0.0042918454935623,,,0.1031409614785578,,2018,10
20180614,300689.SZ,0.0535351253670661,,,0.1361040727273877,,2018,20
20180810,002523.SZ,-0.0512341062079281,,,-0.0242009250726481,,2018,10
20180810,002523.SZ,-0.0729244577412114,,,-0.0281916791662628,,2018,20
20180905,300659.SZ,-0.0433590829803142,,,-0.0114051119671467,,2018,10
20180905,300659.SZ,-0.2342387241465238,,,-0.1975738529810111,,2018,20
20181107,600635.SH,0.4527754115745004,,,0.4395788506942997,,2018,10
20181107,600635.SH,0.3244441353893228,,,0.3017567017500824,,2018,20
20181109,603499.SH,0.0487910189982727,,,0.024400986085054,,2018,10
20181109,603499.SH,-0.0790155440414511,,,-0.083955228959191,,2018,20
20190124,002774.SZ,-0.0140562248995984,,,-0.0718746187040563,,2019,10
20190124,002774.SZ,0.002008032128514,,,-0.1597143465731789,,2019,20
20190227,300612.SZ,0.2744018632225282,,,0.2078859798382435,,2019,10
20190227,300612.SZ,0.2132119415625659,,,0.171051061675312,,2019,20
20190626,300192.SZ,-0.0702455739577384,,,-0.0599454322825365,,2019,10
20190626,300192.SZ,-0.1387778412335809,,,-0.119264214810321,,2019,20
20190628,600199.SH,0.0152180275095108,,,0.037885967825715,,2019,10
20190628,600199.SH,-0.1229148375768222,,,-0.1109219541778728,,2019,20
20190703,000671.SZ,0.0087163232963547,,,0.0417230070858833,,2019,10
20190703,000671.SZ,0.0072713713060494,,,0.0345230461812426,,2019,20
20190703,000712.SZ,-0.008191164840131,,,0.0248155189493975,,2019,10
20190703,000712.SZ,-0.0572251722969158,,,-0.0299734974217226,,2019,20
20190703,002407.SZ,0.2125085910652924,,,0.245515274854821,,2019,10
20190703,002407.SZ,0.0663917525773196,,,0.0936434274525128,,2019,20
20190703,002946.SZ,-0.0546012269938649,,,-0.0215945432043362,,2019,10
20190703,002946.SZ,-0.1104294478527609,,,-0.0831777729775677,,2019,20
20190703,300545.SZ,-0.039195461578133,,,-0.0061887777886043,,2019,10
20190703,300545.SZ,-0.0763280041258381,,,-0.0490763292506449,,2019,20
20190703,600383.SH,0.0403980634749865,,,0.0734047472645151,,2019,10
20190703,600383.SH,0.0837547068316302,,,0.1110063817068234,,2019,20
20190703,600874.SH,-0.0578911095796002,,,-0.0248844257900715,,2019,10
20190703,600874.SH,-0.0957960027567194,,,-0.0685443278815262,,2019,20
20190703,603698.SH,-0.0247444862829477,,,0.0082621975065808,,2019,10
20190703,603698.SH,-0.0634749865519093,,,-0.0362233116767161,,2019,20
20190704,000536.SZ,0.1834942932396839,,,0.2064991343394751,,2019,10
20190704,000536.SZ,-0.009657594381036,,,0.0149312975478064,,2019,20
20190705,000005.SZ,-0.1123882503192849,,,-0.0807920095961836,,2019,10
20190705,000005.SZ,-0.1449553001277138,,,-0.1182546239233509,,2019,20
20190705,002246.SZ,-0.0672740014015417,,,-0.0356777606784404,,2019,10
20190705,002246.SZ,-0.0847932725998596,,,-0.0580925963954968,,2019,20
20190705,002276.SZ,-0.0720173535791758,,,-0.0404211128560745,,2019,10
20190705,002276.SZ,-0.091540130151844,,,-0.0648394539474811,,2019,20
20190705,002811.SZ,-0.0843731431966725,,,-0.0527769024735712,,2019,10
20190705,002811.SZ,-0.0772430184194887,,,-0.0505423422151258,,2019,20
20190705,600375.SH,-0.1412143514259428,,,-0.1096181107028415,,2019,10
20190705,600375.SH,-0.1586936522539096,,,-0.1319929760495467,,2019,20
20190705,601375.SH,-0.0902777777777776,,,-0.0586815370546763,,2019,10
20190705,601375.SH,-0.0989583333333331,,,-0.0722576571289702,,2019,20
20190712,600160.SH,-0.04392579293836,,,-0.0548484438546807,,2019,10
20190712,600160.SH,-0.0779174147217232,,,-0.0384276530168238,,2019,20
20190724,603227.SH,-0.1870350690754519,,,-0.145835990288677,,2019,10
20190724,603227.SH,-0.1668437832093521,,,-0.170662029096549,,2019,20
20190725,000023.SZ,-0.1667975909924063,,,-0.1127450236596168,,2019,10
20190725,000023.SZ,-0.0201623461639168,,,-0.0140322686239574,,2019,20
20190725,300449.SZ,-0.2007907370799209,,,-0.1467381697471314,,2019,10
20190725,300449.SZ,-0.1231290595876869,,,-0.1169989820477275,,2019,20
20190802,300378.SZ,-0.0794192997438087,,,-0.0467004984459256,,2019,10
20190802,300378.SZ,0.0483916880159405,,,0.0440922878528957,,2019,20
20190815,300239.SZ,0.0024824162184526,,,-0.041207111367006,,2019,10
20190815,300239.SZ,0.0492345883326441,,,-0.0410399599121242,,2019,20
20190821,000088.SZ,-0.0421967769296016,,,-0.0669385338885077,,2019,10
20190821,000088.SZ,-0.0608566581849026,,,-0.1045968279115756,,2019,20
20190822,000099.SZ,0.0267887419464225,,,-0.0067577621099359,,2019,10
20190822,000099.SZ,0.0023736859952527,,,-0.049089871973762,,2019,20
20190823,300074.SZ,-0.0839872130194713,,,-0.1241220654293137,,2019,10
20190823,300074.SZ,-0.0097355419936064,,,-0.0600629661360354,,2019,20
20190828,002017.SZ,0.3837099811676088,,,0.3345187729707677,,2019,10
20190828,002017.SZ,0.2359934086629012,,,0.2147740358492873,,2019,20
20190828,002505.SZ,-0.0382565067419252,,,-0.0874477149387663,,2019,10
20190828,002505.SZ,-0.1618062088428972,,,-0.183025581656511,,2019,20
20190829,002361.SZ,0.0225294418842805,,,-0.0221054992816829,,2019,10
20190829,002361.SZ,-0.0535074244751667,,,-0.0598936309019526,,2019,20
20190830,600589.SH,0.0537029016890424,,,-0.000960159982176,,2019,10
20190830,600589.SH,-0.0281507145950627,,,-0.0413880699357449,,2019,20
20190904,603032.SH,0.0358032378580326,,,0.0172635300353045,,2019,10
20190904,603032.SH,-0.0588418430884186,,,-0.0521939738524123,,2019,20
20190905,002164.SZ,-0.0627503337783712,,,-0.0800858419943417,,2019,10
20190905,002164.SZ,-0.1114819759679572,,,-0.107445025515159,,2019,20
20190905,002314.SZ,-0.0722433460076049,,,-0.0895788542235754,,2019,10
20190905,002314.SZ,-0.0785804816223073,,,-0.074543531169509,,2019,20
20190905,600850.SH,0.2735385411277806,,,0.2562030329118101,,2019,10
20190905,600850.SH,0.13857992757372,,,0.1426168780265183,,2019,20
20190906,600776.SH,0.0177698382850697,,,0.0079705591733543,,2019,10
20190906,600776.SH,-0.0885671305001878,,,-0.0808999227972295,,2019,20
20190911,000100.SZ,0.0162454873646207,,,0.042905866487793,,2019,10
20190911,000100.SZ,-0.0225631768953071,,,0.0016834980882578,,2019,20
20190911,000622.SZ,-0.0769230769230772,,,-0.0502626977999048,,2019,10
20190911,000622.SZ,-0.0784463061690786,,,-0.0541996311855136,,2019,20
20190911,000810.SZ,-0.0288032454361051,,,-0.0021428663129328,,2019,10
20190911,000810.SZ,0.0922920892494931,,,0.1165387642330582,,2019,20
20190911,002074.SZ,0.0036172311739559,,,0.0302776102971282,,2019,10
20190911,002074.SZ,-0.0897731009536335,,,-0.0655264259700685,,2019,20
20190911,002224.SZ,-0.050443081117928,,,-0.0237827019947557,,2019,10
20190911,002224.SZ,-0.0299931833674169,,,-0.0057465083838519,,2019,20
20190911,002592.SZ,-0.0050761421319801,,,0.0215842369911921,,2019,10
20190911,002592.SZ,-0.1284263959390867,,,-0.1041797209555217,,2019,20
20190911,300466.SZ,0.0577659888004713,,,0.0844263679236436,,2019,10
20190911,300466.SZ,-0.0191570881226056,,,0.0050895868609593,,2019,20
20190911,600640.SH,0.0387422796181917,,,0.065402658741364,,2019,10
20190911,600640.SH,0.0672976658378117,,,0.0915443408213767,,2019,20
20190912,001896.SZ,-0.1318267419962334,,,-0.0952122911178374,,2019,10
20190912,001896.SZ,-0.0828625235404897,,,-0.065273265801044,,2019,20
20190912,300767.SZ,0.2529858849077087,,,0.2896003357861046,,2019,10
20190912,300767.SZ,0.1264929424538547,,,0.1440822001933004,,2019,20
20190912,600803.SH,0.00187265917603,,,0.038487110054426,,2019,10
20190912,600803.SH,0.0842696629213486,,,0.1018589206607942,,2019,20
20190918,002671.SZ,-0.0909542743538767,,,-0.0641434433162294,,2019,10
20190918,002671.SZ,-0.1013916500994036,,,-0.0890400774828719,,2019,20
20190919,600630.SH,-0.0725712056184161,,,-0.0478420989716303,,2019,10
20190919,600630.SH,-0.0838860710105346,,,-0.0620989628930069,,2019,20
20190925,300329.SZ,-0.0948332243296272,,,-0.0886931920175932,,2019,10
20190925,300329.SZ,-0.0536298234139961,,,-0.0404660608725433,,2019,20
20190925,600981.SH,-0.0953978906999042,,,-0.0892578583878702,,2019,10
20190925,600981.SH,-0.1327900287631831,,,-0.1196262662217303,,2019,20
20190927,002877.SZ,-0.126978000771903,,,-0.146726265790303,,2019,10
20190927,002877.SZ,-0.1609417213431113,,,-0.1649355730811895,,2019,20
20191010,000400.SZ,-0.0361494719740049,,,-0.0391660682338836,,2019,10
20191010,000400.SZ,-0.034118602761982,,,-0.0525336208764964,,2019,20
20191010,603916.SH,0.0028288543140027,,,-0.000187741945876,,2019,10
20191010,603916.SH,0.1350777934936353,,,0.1166627753791209,,2019,20
20191016,002141.SZ,-0.1685296646603609,,,-0.1614625420698833,,2019,10
20191016,002141.SZ,-0.1891659501289766,,,-0.1670247591556712,,2019,20
20191016,300246.SZ,0.0843897824030277,,,0.0914569049935053,,2019,10
20191016,300246.SZ,0.05600756859035,,,0.0781487595636554,,2019,20
20191016,600393.SH,-0.1428035982008996,,,-0.135736475610422,,2019,10
20191016,600393.SH,-0.0101199400299855,,,0.0120212509433198,,2019,20
20191023,002900.SZ,-0.0379008746355682,,,-0.0531528084762145,,2019,10
20191023,002900.SZ,-0.1287657920310977,,,-0.1314630597251772,,2019,20
20191025,002510.SZ,-0.0169109357384438,,,-0.0371243216558552,,2019,10
20191025,002510.SZ,-0.0952649379932352,,,-0.0945987868523826,,2019,20
20191113,000729.SZ,-0.0662368112543962,,,-0.0621929847351658,,2019,10
20191113,000729.SZ,-0.0158264947245018,,,-0.0280741625377557,,2019,20
20191120,600836.SH,-0.0047153923880096,,,0.016224835412142,,2019,10
20191120,600836.SH,0.2367800606264731,,,0.2017735635616306,,2019,20
20191122,300750.SZ,0.1924967658473479,,,0.1935904214126955,,2019,10
20191122,300750.SZ,0.2086675291073731,,,0.1622346067579025,,2019,20
20191127,600678.SH,0.3877551020408161,,,0.3713974602426362,,2019,10
20191127,600678.SH,0.1670918367346934,,,0.1256489422161144,,2019,20
20191129,002091.SZ,0.2110016420361247,,,0.1932106107940714,,2019,10
20191129,002091.SZ,0.2181171319102355,,,0.1608690936624501,,2019,20
20191204,002907.SZ,-0.0073606729758146,,,-0.0645039919575432,,2019,10
