Trade Date,Stock Code,Cumulative Return,Market Value,Excess Return,Industry Name
20210611,688599.SH,0.12857208095978745,2487990.3987,0.15060677624995844,光伏设备
20210617,300237.SZ,0.14634054868660074,449232.6543,0.11755073735733923,汽车零部件Ⅲ
20210617,300323.SZ,0.05348663874982007,1191454.3858,0.024696827420558565,LED
20210618,300200.SZ,0.005818697320549626,456051.7959,-0.012322195828284643,聚氨酯
20210623,300847.SZ,-0.02392149294127799,129073.44,-0.03443708184643757,其他化学制品
20210623,300948.SZ,0.01886700722697876,99561.2578,0.008351418321819182,园林工程Ⅲ
20210623,600391.SH,-0.04119032890340979,745101.9813,-0.05170591780856937,航空航天设备
20210625,000559.SZ,-0.06039038734631874,1483946.2998,-0.0701605125143121,汽车零部件Ⅲ
20210625,300746.SZ,0.0909083236025292,273635.7367,0.08113819843453585,路桥施工
20210625,603105.SH,0.0047285581499392215,287027.3,-0.005041567018054138,新能源发电
20210630,002433.SZ,0.10955703406719319,334973.565,0.12256586685211535,中药Ⅲ
20210709,000050.SZ,0.027663012788628816,3318312.7689,0.010934657238353296,显示器件Ⅲ
20210714,002031.SZ,0.02688176676128018,387915.6019,0.03628947898147128,磨具磨料
20210714,002043.SZ,0.06470700641133686,762577.8952,0.07411471863152796,其他轻工制造Ⅲ
20210721,300185.SZ,0.015384585656009975,1051542.8048,0.06503763726942624,机械基础件
20210722,300786.SZ,-0.030537954179331805,131699.2822,0.03648124403152264,环保设备
20210728,300476.SZ,0.050279282492446065,1789435.2894,0.01726502845467759,印制电路板
20210729,300106.SZ,0.049663613171826215,254444.1012,-0.0048287947487613,畜禽养殖Ⅲ
20210805,688011.SH,0.15449372467341105,200205.7648,0.14390786305490488,航空装备Ⅲ
20210811,300227.SZ,-0.09821465540325058,438418.7216,-0.06554357149271073,电子零部件制造
20210812,002505.SZ,0.020575911160541693,1387799.1666,0.04422980800161014,贸易Ⅲ
20210818,300848.SZ,0.02363433317592234,128583.0,-0.001088539326663751,聚氨酯
20210819,601611.SH,0.0718768837859507,2042267.1471,0.05203259089451984,其他基础建设
20210820,000922.SZ,0.1440109247581547,475790.982,0.13721653344907492,电机Ⅲ
20210820,002668.SZ,-0.06677282671924722,573901.012,-0.073567218028327,冰箱
20210826,600072.SH,0.16385835685046968,963751.0968,0.1733025736097884,船舶制造Ⅲ
20210826,601390.SH,0.1277377242301323,11322127.8413,0.13718194098945102,铁路建设
20210826,601766.SH,0.13036311756165175,15107562.5878,0.13980733432097048,铁路设备
20210901,000528.SZ,0.03187743756470085,1327980.0955,-0.0001913825335371211,工程机械
20210901,002320.SZ,0.18108918434743027,1451035.5047,0.1490203642491923,航运Ⅲ
20210901,600021.SH,0.2197805745186896,1962873.1478,0.18771175442045163,火电
20210901,600030.SH,0.05724278322717846,26391625.3113,0.02517396312894049,证券Ⅲ
20210903,000543.SZ,0.08291485003762378,743014.3309,0.056024707614881875,火电
20210908,002165.SZ,0.1283916944708423,335660.6912,0.1323247134563471,聚氨酯
20210909,300081.SZ,1.995428378087638e-07,346544.9794,0.005677389369736718,通信配套服务
20210916,600844.SH,-0.11134057038409695,439338.1586,-0.0940736308668576,其他轻工制造Ⅲ
20210924,002153.SZ,0.08195340717577859,2276910.7303,0.10426586346991162,软件开发
20211013,000150.SZ,-0.011112193572262119,319172.1358,-0.031777201560533874,仪器仪表Ⅲ
20211013,000615.SZ,0.003658813425580165,1279440.8402,-0.01700619456269159,房地产开发Ⅲ
20211022,601128.SH,0.010928986867586588,1967293.906,0.03080007286403208,银行Ⅲ
20211027,605286.SH,0.4743328351534901,112518.0,0.492886162411881,楼宇设备
20211029,300496.SZ,0.11651076412425909,4351363.6696,0.10211392075965464,IT服务
20211103,002916.SZ,0.021677821367971806,5203813.268,0.010952299040624558,印制电路板
20211105,002185.SZ,0.09035732907600735,3810218.0097,0.08047621069639543,集成电路
20211110,605259.SH,0.0836400737515468,72842.0,0.07904558319185284,其它通用机械
20211112,600699.SH,0.02646293882882711,3075454.2348,0.02966387595243314,汽车零部件Ⅲ
20211117,300224.SZ,0.2500001849967126,1148216.2683,0.22722621211714134,磁性材料
20211117,600416.SH,0.09538436341882295,1110791.3339,0.07261039053925167,电源设备
20211117,605199.SH,0.060630414638467967,204452.3982,0.037856441758896686,中药Ⅲ
20211118,002232.SZ,0.035381759512844946,471056.3686,0.020564020560703833,系统集成
20211118,300706.SZ,0.07105848025139117,251169.8464,0.05624074129925005,半导体材料
20211118,688718.SH,-0.007880948339183291,129353.3163,-0.022698687291324404,其他化学制品
20211119,300166.SZ,0.036622597484808894,886634.0517,0.017715022075826425,软件开发及服务
20211119,300410.SZ,0.06046509106562392,498494.0372,0.04155751565664145,仪器仪表Ⅲ
20211124,002553.SZ,0.03295758736604726,287713.2788,0.0366922844476838,汽车零部件Ⅲ
20211126,002177.SZ,0.1495650454780606,481834.0891,0.15131785760191063,计算机设备Ⅲ
20211126,300941.SZ,0.05095347291716412,173013.75,0.052706285041014156,计算机设备Ⅲ
20211201,300237.SZ,-0.03358321024541333,407448.637,-0.029890563594803576,汽车零部件Ⅲ
20211202,002903.SZ,-0.14479223643273176,168979.2727,-0.15391909824015115,机床工具
20211202,300948.SZ,-0.0773730895877518,96802.65,-0.08649995139517119,园林工程Ⅲ
20211209,002043.SZ,0.1033402507278538,730802.8218,0.09803976514664359,其他轻工制造Ⅲ
20211215,603126.SH,-0.008999380824659564,556165.5,0.008124397369089209,环保工程及服务Ⅲ
20211216,300177.SZ,0.055194688250102875,595541.4272,0.06422558851254212,计算机设备Ⅲ
20211216,603697.SH,0.03418881742110624,167848.7554,0.04321971768354549,食品综合
20211217,601599.SH,0.025157465741245,291921.0632,0.037110443140995764,影视动漫
20211222,300108.SZ,0.03947385148039406,174171.9069,0.0359933618636874,炭黑
20211222,603566.SH,-0.024646987582042312,723366.0,-0.028127477198748974,动物保健Ⅲ
20211224,300110.SZ,0.09345765776767712,528990.9999,0.09746516945325234,化学制剂
20211229,002345.SZ,0.19886438486381874,514027.7611,0.2107915007318113,其他家用轻工
20211229,002440.SZ,0.04310389995248154,909857.2015,0.055031015820474094,纺织化学用品
20211229,300024.SZ,0.0008561904980652901,1802337.2568,0.012783306366057845,其它通用机械
20211230,605108.SH,0.11128796200750313,152122.9893,0.11634765772490685,餐饮Ⅲ
